27	610850143827394560	610840667657502721
28	611280437814497280	null
28	615294254269792256	611280437814497280
29	624620654046777344	null
29	625338267349729280	624620654046777344
29	625338940485009408	625338267349729280
30	662708427827879936	null
30	750506720317759488	662708427827879936
31	665809964494135296	null
31	665883614727409664	665809964494135296
31	746567208365592576	665883614727409664
32	666745424569622530	null
32	666745640148295680	666745424569622530
33	667371059885301761	null
33	667371253833949184	667371059885301761
33	667372963805663232	667371253833949184
34	670180327399165952	null
34	670223760964886528	670180327399165952
35	670276155203710980	null
35	750677290418335744	670276155203710980
35	750860516516651008	750677290418335744
35	750862563936768000	750860516516651008
35	750862744023359492	750862563936768000
35	750863560784445440	750862744023359492
36	671708898814992385	null
36	671793921089867777	671708898814992385
36	748039186968678400	671793921089867777
36	748039957843939328	748039186968678400
36	748040799498211328	748039957843939328
37	673249638695247872	null
37	673252034901078016	673249638695247872
37	673252620857958401	673252034901078016
37	674968856004268032	673252620857958401
37	674981020077281280	674968856004268032
38	681295910031224833	null
38	681319749431726081	681295910031224833
38	681319980239962113	681319749431726081
38	681324590686146560	681319980239962113
38	681324782239924224	681324590686146560
38	681326907477078020	681324782239924224
39	682652031409061893	null
39	682657010005983232	682652031409061893
39	683403937462943745	682657010005983232
39	685246225558433792	683403937462943745
39	685349132412661760	685246225558433792
39	685588974031745025	685349132412661760
39	685600801578848256	685588974031745025
39	685603139689517056	685600801578848256
39	685616225200701440	685603139689517056
39	685617694683574273	685616225200701440
39	685617960363372544	685617694683574273
39	685620889543553024	685617960363372544
39	685621918259654656	685620889543553024
39	685700877458358273	685621918259654656
39	685731666808061952	685700877458358273
39	685955370414510080	685731666808061952
39	685980764714840065	685955370414510080
39	685987900484259841	685980764714840065
39	686023058407043072	685987900484259841
39	686344035112361984	686023058407043072
39	686344759497986048	686344035112361984
39	686346626303041538	686344759497986048
39	686347387388862464	686346626303041538
39	686348302657298432	686347387388862464
40	684822324227379200	null
40	710952687412645888	684822324227379200
40	710955344252395520	710952687412645888
40	710955880565612544	710955344252395520
40	710957930284068864	710955880565612544
41	686235744357224449	null
41	686239816858611712	686235744357224449
41	686242322972028928	686239816858611712
42	686350126088982528	null
42	686354204915412992	686350126088982528
42	686362291478999041	686354204915412992
43	688917116314120192	null
43	750428203072692224	688917116314120192
44	695346353631670273	null
44	695347383408832514	695346353631670273
44	695441555662860288	695347383408832514
44	695612030011707394	695441555662860288
44	695665873294643200	695612030011707394
44	695757596196806656	695665873294643200
44	695759494010241027	695757596196806656
44	695759897099694082	695759494010241027
45	696083253736972288	null
45	747838287591653377	696083253736972288
45	747844548743794688	747838287591653377
46	698847924961333248	null
46	698848299961421824	698847924961333248
46	698863160162439168	698848299961421824
46	698863673255796737	698863160162439168
47	702797562827436032	null
47	702894274300530688	702797562827436032
48	703923471391264768	null
48	703923755609755648	703923471391264768
49	703990847893696512	null
49	703991018220232704	703990847893696512
50	704036495796019200	null
50	704040164172144640	704036495796019200
50	704046149993365506	704040164172144640
50	704048170083487749	704046149993365506
50	704048346139398144	704048170083487749
50	704048965222862850	704048346139398144
50	704049103165067264	704048965222862850
50	704049355427282944	704049103165067264
50	704049619878207489	704049355427282944
50	704050017217191937	704049619878207489
50	704050322243776513	704050017217191937
50	704050525113868292	704050322243776513
50	704050573616816129	704050525113868292
50	704050689404755969	704050573616816129
50	704051125822087168	704050689404755969
50	704051497269596160	704051125822087168
50	704051752811819010	704051497269596160
50	704052026473365508	704051752811819010
50	704052328391905280	704052026473365508
50	704052634605522944	704052328391905280
51	704371109949378561	null
51	704427303393169412	704371109949378561
51	704427426223230976	704427303393169412
51	704427669849579521	704427426223230976
51	704427760903712768	704427669849579521
52	704724913257627648	null
52	704973386154385408	704724913257627648
52	705063820935434242	704973386154385408
52	705077834071592960	705063820935434242
52	705078344979591169	705077834071592960
52	705081105565814784	705078344979591169
52	705081364249313280	705081105565814784
52	705367556144627717	705081364249313280
52	705400908029493248	705367556144627717
52	705521476875714562	705400908029493248
52	705543006653325312	705521476875714562
52	705594269424349184	705543006653325312
52	705596933050597380	705594269424349184
52	705600504789864448	705596933050597380
52	705755769036214272	705600504789864448
52	705837785660444673	705755769036214272
52	705838188284108800	705837785660444673
52	705845590610022400	705838188284108800
52	705845947323031553	705845590610022400
52	705851459456397313	705845947323031553
52	705856260621492224	705851459456397313
52	705878920533549057	705856260621492224
52	705879495358726146	705878920533549057
52	705948740218175488	705879495358726146
52	705949487286464512	705948740218175488
52	705954097703329793	705949487286464512
52	705956634632155137	705954097703329793
52	706073834928136193	705956634632155137
52	706130227861172225	706073834928136193
52	706137390277066753	706130227861172225
52	706142065856552960	706137390277066753
52	706145676783185920	706142065856552960
52	706148657473712129	706145676783185920
52	706155255579480064	706148657473712129
52	706161202146222080	706155255579480064
52	706172799069589505	706161202146222080
52	706190869033000960	706172799069589505
52	706253862668267522	706190869033000960
52	706254167686262785	706253862668267522
52	706275424779837441	706254167686262785
52	706279058577862656	706275424779837441
52	706406455583371264	706279058577862656
52	706491414561968128	706406455583371264
52	706604590360305664	706491414561968128
52	706608964314599424	706604590360305664
52	706625860699291648	706608964314599424
52	706627038916902912	706625860699291648
52	706638426712489984	706627038916902912
52	706638940976115713	706638426712489984
52	706818537764036608	706638940976115713
52	706818731419246592	706818537764036608
52	706822441272672256	706818731419246592
52	706853754444840963	706822441272672256
52	706854558417354754	706853754444840963
52	706911545394130944	706854558417354754
52	706912736584671232	706911545394130944
52	706916462846480385	706912736584671232
52	706916914061119488	706916462846480385
52	706972114914557952	706916914061119488
52	706979940831330304	706972114914557952
52	706988724446502912	706979940831330304
52	706991352781746176	706988724446502912
52	707175420727271425	706991352781746176
52	707175838651785216	707175420727271425
52	707179630004932608	707175838651785216
52	707233731078180865	707179630004932608
52	707239518320074757	707233731078180865
52	707241122142101504	707239518320074757
52	707284993152831488	707241122142101504
52	707285556187664388	707284993152831488
52	707340246543933440	707285556187664388
52	707343352560115713	707340246543933440
52	707354761616625664	707343352560115713
52	707355968993034241	707354761616625664
52	707365523529605120	707355968993034241
52	707366177765326850	707365523529605120
52	707628260683808769	707366177765326850
52	707630416899874818	707628260683808769
52	707701037872914435	707630416899874818
52	707701447228571648	707701037872914435
52	707726401844211712	707701447228571648
52	707726831445741569	707726401844211712
52	707731097824714752	707726831445741569
52	707731982294253568	707731097824714752
52	707993762081939456	707731982294253568
52	707994086922321920	707993762081939456
52	708014956789305344	707994086922321920
52	708016332202049538	708014956789305344
52	708102051654451200	708016332202049538
52	708102603167703040	708102051654451200
52	708323893145116673	708102603167703040
52	708326526606041092	708323893145116673
52	708392802888105984	708326526606041092
52	708393274000740352	708392802888105984
52	708467624863252481	708393274000740352
52	708467901058027522	708467624863252481
52	708480817517961216	708467901058027522
52	708487122013949953	708480817517961216
52	708658113201770496	708487122013949953
52	708668009540268036	708658113201770496
52	708744158404612096	708668009540268036
52	708745562133123073	708744158404612096
52	708802857571639296	708745562133123073
52	708803211935637504	708802857571639296
52	708822466030923778	708803211935637504
52	708823134665887745	708822466030923778
52	708832613608394752	708823134665887745
52	708833375117660161	708832613608394752
52	708933777100312576	708833375117660161
52	709049304116109312	708933777100312576
52	709142812793638912	709049304116109312
52	709142927797297152	709142812793638912
52	709155398452781056	709142927797297152
52	709165006248611840	709155398452781056
52	709165258938560515	709165006248611840
52	709193454413283330	709165258938560515
52	709193866331598850	709193454413283330
52	709208083373924352	709193866331598850
52	709209566567751683	709208083373924352
52	709428600492183552	709209566567751683
52	709429427252277248	709428600492183552
52	709432418034384896	709429427252277248
52	709435562365616128	709432418034384896
52	709446757126635522	709435562365616128
52	709447069019168768	709446757126635522
52	709463016794951681	709447069019168768
52	709465997070049281	709463016794951681
52	709484359116578816	709465997070049281
52	709484691678560258	709484359116578816
52	709763716544380928	709484691678560258
52	709764384441020416	709763716544380928
52	709797453898387456	709764384441020416
52	709800710154498048	709797453898387456
52	709922002560274432	709800710154498048
52	709923528443871232	709922002560274432
52	709933417396305920	709923528443871232
52	709933987230195712	709933417396305920
52	710129183259758593	709933987230195712
52	710132518847172608	710129183259758593
52	710146013961560064	710132518847172608
52	710149876869279744	710146013961560064
52	710157756251115520	710149876869279744
52	710161254099189761	710157756251115520
52	710247793101828096	710161254099189761
52	710250553821962240	710247793101828096
52	710523195359633410	710250553821962240
52	710536615127420929	710523195359633410
52	710542433923289088	710536615127420929
52	710542713175678976	710542433923289088
52	710600728075755521	710542713175678976
52	710603855248011264	710600728075755521
52	710808158726459392	710603855248011264
52	710808654212046848	710808158726459392
52	710813839730843649	710808654212046848
52	710817934889787393	710813839730843649
52	711034466458845184	710817934889787393
52	711156806261735424	711034466458845184
52	711275742945026049	711156806261735424
52	711278240657121281	711275742945026049
52	711316857282809856	711278240657121281
52	711319593004892160	711316857282809856
52	711392320181161984	711319593004892160
52	711392729792651264	711392320181161984
52	711589497612455936	711392729792651264
52	711596482864885760	711589497612455936
52	711620094930116608	711596482864885760
52	711626926452899840	711620094930116608
52	711690030457233408	711626926452899840
52	711693780856864768	711690030457233408
52	711965243518394369	711693780856864768
52	711980014443466753	711965243518394369
52	712068215048945665	711980014443466753
52	712072469675438080	712068215048945665
52	712275980312825856	712072469675438080
52	712282208568868865	712275980312825856
52	712306764327346176	712282208568868865
52	712308130139385856	712306764327346176
52	712317981448077312	712308130139385856
52	712318635499347972	712317981448077312
52	712325584752386052	712318635499347972
52	712327128897826816	712325584752386052
52	712355184983330816	712327128897826816
52	712355575527440384	712355184983330816
52	712463239485870080	712355575527440384
52	712463878865731584	712463239485870080
52	712465222422958080	712463878865731584
52	712466248140005376	712465222422958080
52	712651937519415296	712466248140005376
52	712653148108693504	712651937519415296
52	712834022708215809	712653148108693504
52	712835653973774337	712834022708215809
52	713084753772150784	712835653973774337
52	713088202123452417	713084753772150784
52	713472565965094912	713088202123452417
52	713473100633890817	713472565965094912
52	713592710402334720	713473100633890817
52	713798776582905856	713592710402334720
52	713855533409771520	713798776582905856
52	713866468593545216	713855533409771520
52	713896710989287424	713866468593545216
52	713897382312865792	713896710989287424
52	713933024187039744	713897382312865792
52	714077067789242369	713933024187039744
52	714406943083925504	714077067789242369
52	714438784566173696	714406943083925504
52	714450058406707200	714438784566173696
52	714450586456891392	714450058406707200
52	714483474875478017	714450586456891392
52	714485217805729792	714483474875478017
52	714537680013541376	714485217805729792
52	714538360404975617	714537680013541376
52	714612484561350657	714538360404975617
52	714613126344212480	714612484561350657
52	714626960736043008	714613126344212480
52	714630420554362880	714626960736043008
52	714659739259506688	714630420554362880
52	714810318929547264	714659739259506688
52	714821176468615168	714810318929547264
52	714821618875236353	714821176468615168
52	714830148198129665	714821618875236353
52	714834997912297472	714830148198129665
52	714845224078557184	714834997912297472
52	714846008929230848	714845224078557184
52	714928109330571265	714846008929230848
52	714930751645483008	714928109330571265
52	714986140235927552	714930751645483008
52	715003927758905345	714986140235927552
52	715109784308039681	715003927758905345
52	715170819576442880	715109784308039681
52	715322842972364800	715170819576442880
52	715323586681171969	715322842972364800
52	715352340916789248	715323586681171969
52	715365225193549824	715352340916789248
52	715553818608549888	715365225193549824
52	715572492694200320	715553818608549888
52	715632362189623297	715572492694200320
52	715633626600181761	715632362189623297
52	715645730141118468	715633626600181761
52	715646128545406976	715645730141118468
52	715752912358608897	715646128545406976
52	715871364884729856	715752912358608897
52	716076846253793281	715871364884729856
52	716078222350266368	716076846253793281
52	716292463745490944	716078222350266368
52	716299235197452290	716292463745490944
52	716388385401790464	716299235197452290
52	716449942370320385	716388385401790464
52	716525183964725248	716449942370320385
52	716618608424517632	716525183964725248
52	716744509292417024	716618608424517632
52	716745538884874240	716744509292417024
52	716906925972135937	716745538884874240
52	716980461231325184	716906925972135937
52	717368909326848000	716980461231325184
52	717369609108590592	717368909326848000
52	717431271346020352	717369609108590592
52	717431362207236097	717431271346020352
52	717431849614639104	717431362207236097
52	717495046380109824	717431849614639104
52	717495296247382017	717495046380109824
52	717495392003293184	717495296247382017
52	717496614978396160	717495392003293184
52	717766720895721472	717496614978396160
52	717767004296454144	717766720895721472
52	717767250523070465	717767004296454144
52	717767793182003201	717767250523070465
52	718036070647119872	717767793182003201
52	718107662315954176	718036070647119872
52	718223903655641088	718107662315954176
52	718227107843858432	718223903655641088
52	718379254392741889	718227107843858432
52	718423946777927684	718379254392741889
52	718785197651673088	718423946777927684
52	718818977946820608	718785197651673088
52	718830995194163200	718818977946820608
52	718838602785034240	718830995194163200
52	719080805591592960	718838602785034240
52	719149248831328256	719080805591592960
52	719274507047985153	719149248831328256
52	719275005129859072	719274507047985153
52	719352749490577413	719275005129859072
52	719500418284392448	719352749490577413
52	719621019120611328	719500418284392448
52	719621583430557697	719621019120611328
52	719651409470341120	719621583430557697
52	719669892388139008	719651409470341120
52	719880405306982400	719669892388139008
52	719880758916087809	719880405306982400
52	719906153497542660	719880758916087809
52	719910909821366272	719906153497542660
52	719981696314122242	719910909821366272
52	719982282426023939	719981696314122242
52	720263634186846208	719982282426023939
52	720264210198843392	720263634186846208
52	720315440262692865	720264210198843392
52	720329401909379073	720315440262692865
52	720569575809662977	720329401909379073
52	720575747497140224	720569575809662977
52	720620329350127616	720575747497140224
52	720620766937489408	720620329350127616
52	720625633915703296	720620766937489408
52	720626590997020672	720625633915703296
52	720634447197024256	720626590997020672
52	720635275785805824	720634447197024256
52	720646392180555778	720635275785805824
52	720652824586027008	720646392180555778
52	720701718481235968	720652824586027008
52	720701929714819073	720701718481235968
52	720702258833420288	720701929714819073
52	720702826591100930	720702258833420288
52	720826005372284928	720702826591100930
52	720984869233238016	720826005372284928
52	721011149664337920	720984869233238016
52	721013423291506688	721011149664337920
52	721022619697430529	721013423291506688
52	721033063107407872	721022619697430529
52	721070819921817600	721033063107407872
52	721077904382111744	721070819921817600
52	721095538192551937	721077904382111744
52	721095946839273472	721095538192551937
52	721148097745809408	721095946839273472
52	721300290276712449	721148097745809408
52	721428401979072516	721300290276712449
52	721430218519523328	721428401979072516
52	721467150821691392	721430218519523328
52	721474594704470017	721467150821691392
52	721513791108882432	721474594704470017
52	721517468565372928	721513791108882432
52	721621533525962752	721517468565372928
52	721663615732809728	721621533525962752
52	721837287810711552	721663615732809728
52	721838779850338304	721837287810711552
52	721889033484398593	721838779850338304
52	722034130612043777	721889033484398593
52	722096122118934528	722034130612043777
52	722096487342174209	722096122118934528
52	722134134726987776	722096487342174209
52	722134703717892096	722134134726987776
52	722192963409985540	722134703717892096
52	722194139627065344	722192963409985540
52	722273436287004678	722194139627065344
52	722393098387603457	722273436287004678
52	722492914610401281	722393098387603457
52	722494329126809600	722492914610401281
52	722504384681283584	722494329126809600
52	722504670598598656	722504384681283584
52	722510060082106370	722504670598598656
52	722510812716396544	722510060082106370
52	722573910408065024	722510812716396544
52	722574495819698176	722573910408065024
52	722580119072698368	722574495819698176
52	722580646233837568	722580119072698368
52	722827205953339392	722580646233837568
52	722932149922447361	722827205953339392
52	722961911424360448	722932149922447361
53	705441328260214784	null
53	714609006375886849	705441328260214784
53	714609259447607296	714609006375886849
54	708474355211227136	null
54	708474975963971585	708474355211227136
54	708480350574477312	708474975963971585
54	708488596450365440	708480350574477312
54	708490165539479552	708488596450365440
55	708492091131879428	null
55	708629378738089984	708492091131879428
55	708638587898748928	708629378738089984
55	708651901257064449	708638587898748928
55	709835971152494592	708651901257064449
56	708713408057753601	null
56	716715322477318144	708713408057753601
56	736978839579070464	716715322477318144
56	736979811428671489	736978839579070464
56	737239045617684481	736979811428671489
56	737240856500011008	737239045617684481
56	737432762987208704	737240856500011008
56	737481949544108033	737432762987208704
56	744620200381812736	737481949544108033
56	744774265103233024	744620200381812736
56	745023891127537668	744774265103233024
56	745104907540140033	745023891127537668
56	745109181007466496	745104907540140033
56	745112522898845700	745109181007466496
56	745115856531644416	745112522898845700
56	745116756591579138	745115856531644416
56	745118923574513664	745116756591579138
56	745119991960244224	745118923574513664
56	745120745022361606	745119991960244224
56	745122103674863616	745120745022361606
56	745125668166328321	745122103674863616
56	745125980654575616	745125668166328321
56	745127245371441152	745125980654575616
56	745128130831015936	745127245371441152
56	745128726690562049	745128130831015936
56	745129390095269888	745128726690562049
56	745130824836616193	745129390095269888
56	745132012403466240	745130824836616193
56	745134860793090050	745132012403466240
57	710816348385976320	null
57	710873675126407169	710816348385976320
57	710873686224576513	710873675126407169
57	710873694487314432	710873686224576513
57	710873704251711489	710873694487314432
57	710873711381970944	710873704251711489
57	710873721897091073	710873711381970944
57	710873732269674496	710873721897091073
57	710873740645634048	710873732269674496
57	710873749080379392	710873740645634048
57	710873757443825667	710873749080379392
57	710873765849251841	710873757443825667
57	710873775412219904	710873765849251841
57	710873784253812737	710873775412219904
57	710873795209334789	710873784253812737
57	710873803593744384	710873795209334789
57	710873811978158080	710873803593744384
57	710873821008547840	710873811978158080
57	710873833008402432	710873821008547840
57	710873841313193986	710873833008402432
57	710939063071719424	710873841313193986
57	710939068906000384	710939063071719424
57	710939074538901504	710939068906000384
57	710939081291726848	710939074538901504
57	710939087092498432	710939081291726848
57	710939093040029696	710939087092498432
57	710939099864162304	710939093040029696
57	710939105379663872	710939099864162304
57	710939111373275138	710939105379663872
57	710939116968546304	710939111373275138
57	710939122668535811	710939116968546304
57	710939128351821824	710939122668535811
57	710939133951287296	710939128351821824
57	710939139592613889	710939133951287296
57	710939145233932288	710939139592613889
57	710939150682365956	710939145233932288
57	710939156596314113	710939150682365956
57	710939162229272580	710939156596314113
57	710939168076144640	710939162229272580
57	710939174166077440	710939168076144640
57	710959233450287104	710939174166077440
57	710959240882601985	710959233450287104
57	710959247346032647	710959240882601985
57	710959253658443777	710959247346032647
57	710959261946351616	710959253658443777
57	710959268665626624	710959261946351616
57	710959275229708289	710959268665626624
57	710959284633399296	710959275229708289
57	710959291763695616	710959284633399296
57	710959301498683392	710959291763695616
57	710959311166562304	710959301498683392
57	710959317554429953	710959311166562304
57	710959325905293313	710959317554429953
57	710959334914654208	710959325905293313
57	710959341319364608	710959334914654208
57	710959347929620480	710959341319364608
57	710993363147816961	710959347929620480
57	710993369560965120	710993363147816961
57	710993377102336001	710993369560965120
57	710993384849203200	710993377102336001
57	710993394819006464	710993384849203200
57	710993402729533441	710993394819006464
57	710993411105562630	710993402729533441
57	710993418734997508	710993411105562630
57	710993427014557696	710993418734997508
57	710998201898278912	710993427014557696
57	710998207849996288	710998201898278912
57	710998213365538817	710998207849996288
57	710998218843299840	710998213365538817
57	710998224576847874	710998218843299840
57	710998231732396033	710998224576847874
57	710998237675659268	710998231732396033
57	710998243388366850	710998237675659268
57	710998249063194628	710998243388366850
57	711135915742248960	710998249063194628
57	711135922297901056	711135915742248960
57	711135928979427328	711135922297901056
57	711135936403410945	711135928979427328
57	711135942803918849	711135936403410945
57	711135950269710336	711135942803918849
57	711135958872301568	711135950269710336
57	711135966237466624	711135958872301568
57	711135976274399233	711135966237466624
57	711135984881115136	711135976274399233
57	711135993424973824	711135984881115136
57	711136000274259968	711135993424973824
57	711136007110918145	711136000274259968
57	711136013968609280	711136007110918145
57	711136020931158016	711136013968609280
57	711136027277205504	711136020931158016
57	711136034776600577	711136027277205504
57	711136041101619200	711136034776600577
57	711136047661498368	711136041101619200
58	711248346191699969	null
58	711248355146346496	711248346191699969
58	711248363174412289	711248355146346496
58	711248370413801473	711248363174412289
58	711248378768838656	711248370413801473
58	711248387446853632	711248378768838656
58	711248395533488128	711248387446853632
58	711248403905253377	711248395533488128
58	711248412268740608	711248403905253377
58	711252624146874368	711248412268740608
58	711252629888827393	711252624146874368
58	711252635945406465	711252629888827393
58	711252641624489984	711252635945406465
58	711252648813535232	711252641624489984
58	711252654698209280	711252648813535232
58	711252660654104576	711252654698209280
58	711252666433851392	711252660654104576
58	711252672201035777	711252666433851392
58	711263190173294592	711252672201035777
58	711263199316807680	711263190173294592
58	711263206128422912	711263199316807680
58	711263212637917184	711263206128422912
58	711263219084632064	711263212637917184
58	711263225732599808	711263219084632064
58	711263233454305280	711263225732599808
58	711263240957902848	711263233454305280
58	711263248776036352	711263240957902848
58	711263256485171201	711263248776036352
58	711263262835404801	711263256485171201
58	711263271140122624	711263262835404801
58	711263278043770880	711263271140122624
58	711263286826762242	711263278043770880
58	711263295068643328	711263286826762242
58	711263302630969344	711263295068643328
58	711378387189764097	711263302630969344
58	711378393204445186	711378387189764097
58	711378399403626496	711378393204445186
58	711378409046339584	711378399403626496
58	711378416591880192	711378409046339584
58	711378423474745344	711378416591880192
58	711378429434830848	711378423474745344
58	711378435504021506	711378429434830848
58	711378443628355584	711378435504021506
58	711378451836620800	711378443628355584
58	711378460103544832	711378451836620800
58	711378466399248384	711378460103544832
58	711378472422260736	711378466399248384
58	711387414896517120	711378472422260736
58	711387422232342528	711387414896517120
58	711387427823349761	711387422232342528
58	711387434341244929	711387427823349761
58	711387440188104704	711387434341244929
58	711520582563733504	711387440188104704
58	711520590461542400	711520582563733504
58	711520597881262080	711520590461542400
58	711520605380722688	711520597881262080
58	711520612007677952	711520605380722688
58	711520618878001152	711520612007677952
58	711520625186185216	711520618878001152
58	711520631502852098	711520625186185216
58	711520639446863872	711520631502852098
58	711520646044512256	711520639446863872
58	711541282515128320	711520646044512256
58	711541290534641664	711541282515128320
58	711541297807532032	711541290534641664
58	711541307517313024	711541297807532032
58	711541314588971009	711541307517313024
58	711541322939764738	711541314588971009
58	711541332800638976	711541322939764738
58	711541339788349441	711541332800638976
58	711541348143333376	711541339788349441
58	711541360743079938	711541348143333376
58	711541370557702144	711541360743079938
58	711541377595744256	711541370557702144
58	711541385917235200	711541377595744256
58	711541394289135617	711541385917235200
58	711541402648387584	711541394289135617
58	711541411087261696	711541402648387584
58	711541419568136192	711541411087261696
58	711541427805790209	711541419568136192
58	711541436274122752	711541427805790209
58	711541444662710273	711541436274122752
58	711556308357529600	711541444662710273
58	711556315873742848	711556308357529600
58	711556321498275840	711556315873742848
58	711556327001231360	711556321498275840
58	711556334534180864	711556327001231360
58	711556339974201344	711556334534180864
58	711556345531637760	711556339974201344
58	711556352431288321	711556345531637760
58	711556358752116737	711556352431288321
58	711556364108238849	711556358752116737
58	711556369556611073	711556364108238849
58	711556375168598017	711556369556611073
58	711556380847697921	711556375168598017
58	711556386392547328	711556380847697921
58	711556392574980096	711556386392547328
58	711556399575080960	711556392574980096
58	711556405430521856	711556399575080960
58	711556411369660416	711556405430521856
59	711574846954708993	null
59	711574853850103809	711574846954708993
59	711574861496324096	711574853850103809
59	711574868509265921	711574861496324096
59	711574876721717248	711574868509265921
59	711574884439224321	711574876721717248
59	711574891506634753	711574884439224321
59	711574900654403587	711574891506634753
59	711574907767881728	711574900654403587
59	711574916399767553	711574907767881728
59	711574925266591744	711574916399767553
59	711574933005058048	711574925266591744
59	711574940466675713	711574933005058048
59	711574947001475072	711574940466675713
59	711628401409454080	711574947001475072
59	711628409286348800	711628401409454080
59	711628414910898176	711628409286348800
59	711628422611668993	711628414910898176
59	711628429687390208	711628422611668993
59	711628439476944896	711628429687390208
59	711628447727144961	711628439476944896
59	711628456048631809	711628447727144961
59	711628463275425792	711628456048631809
59	711628471630438401	711628463275425792
59	711628480413364224	711628471630438401
59	711628489565274112	711628480413364224
59	711662867754442753	711628489565274112
59	711662873479680001	711662867754442753
59	711662879112609793	711662873479680001
59	711662884657500161	711662879112609793
59	711662890797932544	711662884657500161
59	711662898389585920	711662890797932544
59	711662904165191680	711662898389585920
59	711662911123488769	711662904165191680
59	711674479420821504	711662911123488769
59	711674486949605381	711674479420821504
59	711674493513629698	711674486949605381
59	711674499922567168	711674493513629698
59	711674507602370561	711674499922567168
59	711674514686480386	711674507602370561
59	711674521254809600	711674514686480386
59	711674527609188353	711674521254809600
59	711674537142788096	711674527609188353
59	711754912292593670	711674537142788096
59	711754919242539008	711754912292593670
59	711754925269762048	711754919242539008
59	711754931536056320	711754925269762048
59	711754938909593600	711754931536056320
59	711754945335316480	711754938909593600
59	711754951438016512	711754945335316480
59	711763028992204801	711754951438016512
59	711841226006401024	711763028992204801
59	711841233535176704	711841226006401024
59	711841240560623616	711841233535176704
59	711841246420049920	711841240560623616
59	711841253571301376	711841246420049920
59	711841259502084096	711841253571301376
59	711841265319604224	711841259502084096
59	711841270973538306	711841265319604224
59	711841276715474945	711841270973538306
59	711841282541404160	711841276715474945
59	711841288233086976	711841282541404160
59	711841294067355648	711841288233086976
59	711841299901628416	711841294067355648
59	711875417376989184	711841299901628416
59	711875425484587008	711875417376989184
59	711875433059504129	711875425484587008
59	711875440613462016	711875433059504129
59	711875447156563968	711875440613462016
59	711875454194606080	711875447156563968
59	711875461081604096	711875454194606080
59	711875468996251648	711875461081604096
59	711875475702939648	711875468996251648
59	711875482166370304	711875475702939648
59	711875488747266048	711875482166370304
59	711875495261048832	711875488747266048
59	711875501640564736	711875495261048832
59	711875508141686784	711875501640564736
59	711875514617749504	711875508141686784
59	711875521190166528	711875514617749504
59	711877512549306368	711875521190166528
59	711877520350703616	711877512549306368
59	711877527447457793	711877520350703616
59	711877533537583104	711877527447457793
59	711877540500148224	711877533537583104
59	711877546825138176	711877540500148224
59	711877554559434752	711877546825138176
59	711877561895280641	711877554559434752
59	711877568304193536	711877561895280641
59	711877576210452480	711877568304193536
59	711877582539628544	711877576210452480
59	711877588914978816	711877582539628544
59	711877595395133441	711877588914978816
59	711877601812471809	711877595395133441
59	711877608363851776	711877601812471809
59	711885405214396416	711877608363851776
59	711885411057012737	711885405214396416
59	711885418061504514	711885411057012737
59	711885427624558592	711885418061504514
59	711885433555259392	711885427624558592
59	711885439184052224	711885433555259392
59	711885445416808449	711885439184052224
59	711885451984969729	711885445416808449
59	711885458373001217	711885451984969729
59	711918631974793217	711885458373001217
59	711918639189008385	711918631974793217
59	711918646218588160	711918639189008385
59	711918652124172288	711918646218588160
